static,update,url,pfp_url,init_game,init_monkey,init_bloon,name,game_count,monkeys_placed,bloons_popped,time,time_game_time,tiers,tiers_game_time,cash,cash_game_time,daily_chest,init_follower,follower,time_ago,init_dart,init_boomer,init_bomb,init_tack,init_ice,init_glue,init_sniper,init_sub,init_boat,init_ace,init_heli,init_mortar,init_dartling,init_wizard,init_super,init_ninja,init_alch,init_druid,init_merm,init_farm,init_spac,init_village,init_engie,init_beast,init_brickell,init_adora,init_benjamin,init_churchill,init_corvus,init_etienne,init_ezili,init_geraldo,init_gwendolin,init_obyn,init_pat,init_psi,init_quincy,init_rosalia,init_sauda,init_jones,dart,boomer,bomb,tack,ice,glue,sniper,sub,boat,ace,heli,mortar,dartling,wizard,super,ninja,alch,druid,merm,farm,spac,village,engie,beast,brickell,adora,benjamin,churchill,corvus,etienne,ezili,geraldo,gwendolin,obyn,pat,psi,quincy,rosalia,sauda,jones,last_online,last_online_time,last_update,scoringType
,0,https://data.ninjakiwi.com/btd6/users/9fb8158b8bc0fba54b14da4e5772e726cf0015b89819de69,nan,764,8470,94217472,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311375,1943200,0.0,0,0.0,,1410,164,299,378,187,158,261,443,922,193,113,77,106,240,164,448,253,206,112,839,310,385,251,155,10,7,65,5,0,0,2,14,7,43,2,0,38,0,191,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,nan
,0,https://data.ninjakiwi.com/btd6/users/9fbf438ad7c4fef14a42da4b5a71e77e990149eac818d86a,https://static-api.nkstatic.com/appdocs/4/assets/opendata/3adb5888878230a9d5c5cb15e12f1fe5_ProfileAvatar111.png,17656,210047,2237156041,StarKirby749,0.0,0.0,0.0,,,,,165135,1291600,1329.0,82,2.0,,15509,21413,4099,12637,6544,2703,9179,5016,14034,6911,2826,1024,3975,15971,3752,10420,4654,5804,864,25541,7302,9115,7732,2321,363,835,433,172,226,1501,433,1123,844,342,368,167,425,124,3080,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,,0.0,nan
,0,https://data.ninjakiwi.com/btd6/users/9fbd10ddd891afa01942871f5620b3709f0214bd9b118d3d,https://static-api.nkstatic.com/appdocs/4/assets/opendata/74f14994aa1c578f556126fe6cdcfded_ProfileAvatar85.png,15801,150350,1741667111,baiyu,3.0,115.0,406697.0,,,,,186735,1861400,699.0,221,1.0,,10380,4872,1992,10213,2788,1504,10868,6063,9595,7412,4901,512,930,11513,1831,7374,6478,6378,78,15888,5062,9388,7103,326,42,79,576,40,4,3239,116,487,182,161,96,226,417,9,1197,29,2.0,0.0,0.0,0.0,14.0,9.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,,0.0,nan
,0,https://data.ninjakiwi.com/btd6/users/9fbe158edcc7fef61a168e4d5726e3779a0d4eee9d19d96a,https://static-api.nkstatic.com/appdocs/4/assets/opendata/a5edd53febfe8997b9ab8565dc397225_ProfileAvatar27.png,6594,28906,174729822,lando,0.0,0.0,0.0,,,,,242800,1875800,320.0,3,0.0,,2441,1932,1446,1537,674,170,967,730,2176,1617,155,96,421,1384,617,1135,643,1493,3,6039,542,894,857,131,41,34,173,14,1,6,8,68,144,51,12,11,32,6,175,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,,0.0,nan
,0,https://data.ninjakiwi.com/btd6/users/9fba438bd6c4fdf41b17dc4d0a74ee21cc0c1fef9a148c31,https://static-api.nkstatic.com/appdocs/4/assets/opendata/7f2320145829e7f8a2682811cd110ae4_ProfileAvatar93.png,6452,62216,576898390,NobleSquire4042,1.0,3.0,71203.0,,,,,278260,1006600,423.0,2,0.0,,7006,2714,1300,1814,945,1351,3039,3057,5592,2317,778,333,814,1830,1086,3554,1862,2577,573,8624,1403,3526,2146,280,154,63,544,26,26,159,118,319,69,491,16,175,426,23,924,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,nan
,0,https://data.ninjakiwi.com/btd6/users/9fbe11dadbc3fda21d458a4f5a26e27e9e0d1abeca43d13d,https://static-api.nkstatic.com/appdocs/4/assets/opendata/b1ef093283db879ae51f4dc27b82a5a0_ProfileAvatar37.png,1212,13820,97876407,wucstdio,0.0,46.0,470928.0,0.0,0.0,0.0,0.0,284850,942300,106.0,0,0.0,,1319,659,297,205,171,132,422,367,762,327,141,78,175,398,263,792,236,265,85,2966,574,1633,747,285,7,0,175,0,1,3,16,0,17,125,0,0,26,0,120,30,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,,0.0,nan
,0,https://data.ninjakiwi.com/btd6/users/9fb910dfd6c0abad4940de4f5a26e023cd521fe99612dc30,https://static-api.nkstatic.com/appdocs/4/assets/opendata/b2795bc0400051550b15778233a07d77_ProfileAvatar72.png,1142,13320,118181470,Bananenbrot,0.0,1.0,54026.0,0.0,0.0,0.0,0.0,290990,1751900,144.0,1,0.0,,880,999,285,476,143,324,223,344,696,505,193,44,158,477,190,1080,596,236,95,2508,444,848,619,223,3,17,58,0,5,174,26,14,49,27,15,6,73,3,258,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,,0.0,nan
,0,https://data.ninjakiwi.com/btd6/users/9fbd11d98a94a8a64941dd495e27e675ce5614bd9745df6e,https://static-api.nkstatic.com/appdocs/4/assets/opendata/750d7ea2b83d46eb2f3445970a23f3d8_ProfileAvatar109.png,3302,32636,308157799,armful,2.0,177.0,889754.0,,,,,160970,1557600,118.0,75,1.0,,1197,1626,593,1156,507,312,1947,376,955,870,464,238,402,572,1807,3124,2490,2315,319,1894,642,3967,539,264,9,32,89,14,2,302,405,8,45,1374,13,6,204,18,1526,12,0.0,90.0,0.0,1.0,3.0,3.0,4.0,0.0,1.0,38.0,0.0,0.0,4.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,,0.0,nan
,0,https://data.ninjakiwi.com/btd6/users/9cee128b8b95aba5114a8a1e0b26e076c90648eaca15de6a,https://static-api.nkstatic.com/appdocs/4/assets/opendata/750d7ea2b83d46eb2f3445970a23f3d8_ProfileAvatar109.png,9658,51924,357948382,Atcampbell,0.0,8.0,108131.0,,,,,182645,943700,442.0,2,0.0,,2526,739,1185,1976,634,552,842,1274,1456,863,399,464,467,1402,623,1166,2112,1455,478,1663,1004,1364,339,136,134,173,147,324,26,206,59,84,697,420,35,199,361,26,348,148,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,,0.0,nan
,0,https://data.ninjakiwi.com/btd6/users/9ceb13df8dc4fca31a46864c5926e7259a5648e9c845df3b,https://static-api.nkstatic.com/appdocs/4/assets/opendata/dde591f892378966311bee7369cf6d05_ProfileAvatar38.png,13550,172360,1244431559,lazylizard,0.0,0.0,9287.0,,,,,198480,2199300,958.0,704,0.0,,16766,5250,3494,4777,3432,2323,5546,5490,13184,6277,1783,840,2567,6331,2920,10280,5990,6353,625,30371,5379,13668,9940,1827,202,422,2104,125,199,146,272,889,597,392,84,100,202,120,1004,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,,0.0,nan
,0,https://data.ninjakiwi.com/btd6/users/9fbb448b8ec2fead494a87185f75e022990019ef9a13d03c,nan,3053,35228,263622551,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295045,2156800,0.0,1,0.0,,4588,1425,1088,1329,756,473,2031,1450,1340,1476,677,426,534,827,713,2104,1773,1283,170,5602,1107,1252,620,174,71,326,220,87,18,63,36,128,70,80,24,31,180,6,635,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,nan
,0,https://data.ninjakiwi.com/btd6/users/9fbd1fd8d9c5aff71e168a4b0d25b526c4051eefcc178a30,https://static-api.nkstatic.com/appdocs/4/assets/opendata/c222d33c20b59c0a4d8d85fcb20e9ef4_ProfileAvatar33.png,8973,85742,1363726442,catslooktasty,0.0,0.0,0.0,,,,,183205,1376400,620.0,53,0.0,,5654,3882,1631,1950,1452,1320,2325,2087,6445,5398,657,459,648,4147,2516,5528,3375,5577,830,11484,3352,4858,3159,714,202,184,607,693,100,111,91,503,474,419,75,110,562,20,2082,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,,0.0,nan
,0,https://data.ninjakiwi.com/btd6/users/9ce914d98ec0faa11e45894c5d26e7709a0d1aedcb14893d,https://static-api.nkstatic.com/appdocs/4/assets/opendata/845b9c31facac365f6d1a03247495b7b_ProfileAvatar82.png,4153,35609,289254325,Mspopper500000,6.0,50.0,576509.0,,,,,284695,1151400,533.0,1,0.0,,4165,2227,1295,1471,358,349,2053,1431,2112,1328,571,192,741,1306,1172,1610,707,1417,59,5889,1129,1396,811,273,8,79,59,32,222,190,6,117,101,92,34,2,76,86,417,26,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,8.0,3.0,16.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,,0.0,nan
,0,https://data.ninjakiwi.com/btd6/users/9fb91f8bdcc4f0f71d13dd190b71e47f9d044cb99641dc3a,https://static-api.nkstatic.com/appdocs/4/assets/opendata/b1ef093283db879ae51f4dc27b82a5a0_ProfileAvatar37.png,5823,57725,1016505879,Miku,0.0,0.0,415589.0,,,,,276745,1052000,227.0,0,0.0,,5946,1113,594,602,491,760,1772,3689,2662,5280,560,341,493,3660,742,1696,5009,1298,486,3419,4766,7051,681,306,65,57,2227,142,83,131,37,332,68,149,38,237,88,31,571,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,,0.0,nan
,0,https://data.ninjakiwi.com/btd6/users/9fbc4583dfc4acad49418a4c5d20e07ecd511bed9813da3b,https://static-api.nkstatic.com/appdocs/4/assets/opendata/db32af61df5646951a18c60fe0013a31_ProfileAvatar01.png,11000,141987,955109268,UncleNoPockets,0.0,0.0,0.0,,,,,278085,1024700,843.0,6,0.0,,10464,6386,4169,6748,4052,2520,7757,4803,14049,5427,2190,2032,1926,4031,2705,5222,5201,7234,901,19913,5815,7820,4111,1062,306,165,507,208,57,288,292,250,575,489,90,104,348,152,1156,461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,,0.0,nan
,0,https://data.ninjakiwi.com/btd6/users/9fbc1ed9d7c5acf31a46d94d0922b272c5574bbc9c158e6a,https://static-api.nkstatic.com/appdocs/4/assets/opendata/90c55ab36f3552975a6eb7251c17319d_ProfileAvatar55.png,7688,96634,827984685,mili1000,3.0,10.0,5142.0,,,,,189085,1113600,708.0,50,0.0,,8766,4118,2180,2533,2269,1823,3935,3404,7676,3887,911,466,1428,2350,1870,6485,3115,4014,863,13127,3777,6842,5499,1637,145,85,514,64,105,88,172,391,271,378,49,105,180,52,977,82,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,nan
,0,https://data.ninjakiwi.com/btd6/users/9cb915d8d795a8f01141db480c25e37ecc561eefcd13d06c,https://static-api.nkstatic.com/appdocs/4/assets/opendata/d5e716187088ec0526b6ca36dbfde36b_ProfileAvatar45.png,3917,60584,542501948,Bland Chilli,0.0,0.0,0.0,,,,,210745,1508000,922.0,13,0.0,,3064,3410,865,1346,1003,813,1702,2517,3948,3025,525,334,462,1368,734,3373,2493,2214,120,11349,838,3296,1328,357,172,112,373,114,4,96,75,169,158,208,116,333,334,12,237,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,,0.0,nan
,0,https://data.ninjakiwi.com/btd6/users/9fb84283da90fdf41047884c0c7aee76cb051eb8cc198c3c,https://static-api.nkstatic.com/appdocs/4/assets/opendata/db32af61df5646951a18c60fe0013a31_ProfileAvatar01.png,1220,20826,124033823,GarakutaPlayPC,1.0,5.0,5216.0,,,,,230370,1560800,45.0,0,0.0,,2298,723,518,1020,157,449,612,826,1026,345,118,71,234,768,205,551,1038,398,267,3321,1323,1742,1371,590,12,0,245,3,0,89,10,159,68,84,6,15,69,14,76,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,nan
,0,https://data.ninjakiwi.com/btd6/users/9fbb418fdac2f9a41d408a485925e72298524ebe9e198a69,,1637,38120,278952851,,,,,,,,,198255,1039400,,7,,,2977,2082,599,2048,1186,629,1765,1114,3011,1868,334,149,528,1000,586,3273,971,1799,208,6217,1395,2031,1259,261,20,9,128,6,3,60,22,69,38,52,1,2,77,2,327,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
